timestamp, cpu_user, cpu_system, rss, heapTotal, heapUsed, external
1776344843383,447779,105693184,90701824,59920376,3901577
1776344843884,448092,105693184,90701824,59921944,3901577
1776344844385,448410,105693184,90701824,59923512,3901577
1776344844887,448706,105693184,90701824,59925080,3901577
1776344845387,448968,105693184,90701824,59926648,3901577
1776344845888,449151,105693184,90701824,59928216,3901577
1776344846389,449423,105693184,90701824,59929784,3901577
1776344846890,449715,105693184,90701824,59931352,3901577
1776344847390,450020,105693184,90701824,59932920,3901577
1776344847891,450324,105693184,90701824,59934488,3901577
1776344848392,450609,105693184,90701824,59936056,3901577
1776344848893,450891,105693184,90701824,59937624,3901577
1776344849394,451175,105693184,90701824,59939192,3901577
1776344849895,451463,105693184,90701824,59940760,3901577
1776344850396,451748,105693184,90701824,59942328,3901577
1776344850897,452045,105693184,90701824,59943896,3901577
1776344851398,511752,114114560,58458112,52077336,3901577
1776344851900,511960,114114560,58458112,52079000,3901577
1776344852400,590312,111149056,56098816,52025368,3901577
1776344852901,590605,111149056,56098816,52027032,3901577
1776344853402,590815,111165440,56098816,52028600,3901577
1776344853903,591116,111165440,56098816,52030168,3901577
1776344854404,591414,111165440,56098816,52031736,3901577
1776344854905,591660,111165440,56098816,52033304,3901577
1776344855405,591863,111165440,56098816,52034872,3901577
1776344855907,591986,111165440,56098816,52036440,3901577
1776344856408,592174,111165440,56098816,52038008,3901577
1776344856909,592483,111165440,56098816,52039576,3901577
1776344857410,592860,111165440,56098816,52041144,3901577
1776344857910,593157,111165440,56098816,52042712,3901577
1776344858412,593421,110198784,56098816,52044280,3901577
1776344858914,593709,110198784,56098816,52045848,3901577
1776344859414,593987,110198784,56098816,52047416,3901577
1776344859915,594279,110198784,56098816,52048984,3901577
1776344860415,594549,110198784,56098816,52050552,3901577
1776344860915,594832,110198784,56098816,52052120,3901577
1776344861417,595143,110198784,56098816,52053688,3901577
1776344861918,595436,110198784,56098816,52055256,3901577
1776344862419,595707,110198784,56098816,52056824,3901577
1776344862920,595952,110198784,56098816,52058392,3901577
1776344863420,596084,110198784,56098816,52059960,3901577
1776344863922,596614,110329856,56098816,52062288,3901577
1776344864423,596784,110329856,56098816,52063856,3901577
1776344864924,597077,110329856,56098816,52065424,3901577
1776344865425,597360,110329856,56098816,52066992,3901577
1776344865926,597504,110329856,56098816,52068560,3901577
1776344866426,597657,110329856,56098816,52070128,3901577
1776344866927,597945,110329856,56098816,52071696,3901577
1776344867428,598219,110329856,56098816,52073264,3901577
1776344867929,598483,110329856,56098816,52074832,3901577
1776344868430,598741,110329856,56098816,52076400,3901577
1776344868931,599048,110329856,56098816,52077968,3901577
1776344869432,599355,110346240,56098816,52079536,3901577
1776344869933,599662,110346240,56098816,52081104,3901577
1776344870435,599989,110346240,56098816,52082672,3901577
1776344870936,600471,110346240,56098816,52084624,3901577
1776344871437,600758,110346240,56098816,52086192,3901577
1776344871939,601028,110346240,56098816,52087760,3901577
1776344872441,601305,110346240,56098816,52089328,3901577
1776344872943,601551,110346240,56098816,52090896,3901577
1776344873444,601776,110346240,56098816,52092464,3901577
1776344873945,602088,110346240,56098816,52094032,3901577
1776344874446,602360,110362624,56098816,52095600,3901577
1776344874947,602652,110362624,56098816,52097168,3901577
1776344875449,602965,110362624,56098816,52098736,3901577
1776344875949,603312,110362624,56098816,52100304,3901577
1776344876450,603613,110362624,56098816,52101872,3901577
1776344876951,603855,110362624,56098816,52103440,3901577
1776344877451,604038,110362624,56098816,52105008,3901577
1776344877952,604335,110362624,56098816,52106576,3901577
1776344878453,604638,110362624,56098816,52108144,3901577
1776344878954,604912,110362624,56098816,52109712,3901577
1776344879455,605183,110362624,56098816,52111280,3901577
1776344879956,605460,110379008,56098816,52112848,3901577
1776344880457,605750,110379008,56098816,52114416,3901577
1776344880958,606038,110379008,56098816,52115984,3901577
1776344881459,606377,110379008,56098816,52117552,3901577
1776344881960,606683,110379008,56098816,52119120,3901577
1776344882462,606969,110379008,56098816,52120688,3901577
1776344882963,607256,110379008,56098816,52122256,3901577
1776344883463,607528,110379008,56098816,52123824,3901577
1776344883964,607770,110379008,56098816,52125392,3901577
1776344884464,607965,110379008,56098816,52126960,3901577
1776344884965,608201,110395392,56098816,52128528,3901577
1776344885466,608482,110395392,56098816,52130096,3901577
1776344885967,608705,110395392,56098816,52131664,3901577
1776344886468,611282,110624768,56098816,52337248,3901577
1776344886970,611466,110624768,56098816,52338816,3901577
1776344887471,611688,110624768,56098816,52341056,3901577
1776344887972,611946,110624768,56098816,52342624,3901577
1776344888472,612207,110641152,56098816,52344192,3901577
1776344888973,612432,110641152,56098816,52345760,3901577
1776344889474,612619,110641152,56098816,52347328,3901577
1776344889975,612937,110641152,56098816,52348896,3901577
1776344890476,613307,110641152,56098816,52350464,3901577
1776344890977,613686,110641152,56098816,52352032,3901577
1776344891478,613942,110641152,56098816,52353600,3901577
1776344891979,614220,110641152,56098816,52355168,3901577
1776344892480,614384,110641152,56098816,52356736,3901577
1776344892981,614661,110641152,56098816,52358304,3901577
1776344893482,615048,110657536,56098816,52359928,3901577
1776344893983,615326,110657536,56098816,52361496,3901577
1776344894484,615555,110657536,56098816,52363064,3901577
1776344894986,615731,110657536,56098816,52364632,3901577
1776344895486,615946,110657536,56098816,52366200,3901577
1776344895986,616129,110657536,56098816,52367768,3901577
1776344896487,616395,110657536,56098816,52369336,3901577
1776344896988,616606,110657536,56098816,52370904,3901577
1776344897489,616858,110657536,56098816,52372472,3901577
1776344897990,617124,110657536,56098816,52374040,3901577
1776344898491,617380,110657536,56098816,52375608,3901577
1776344898992,617567,110673920,56098816,52377176,3901577
1776344899493,617851,110673920,56098816,52378744,3901577
1776344899995,618100,110673920,56098816,52380312,3901577
1776344900495,618353,110673920,56098816,52381880,3901577
1776344900996,618770,110673920,56098816,52383832,3901577
1776344901497,619001,110673920,56098816,52385400,3901577
1776344901998,619169,110673920,56098816,52386968,3901577
1776344902499,619449,110673920,56098816,52388536,3901577
1776344903001,619687,110673920,56098816,52390104,3901577
1776344903502,619891,110673920,56098816,52391672,3901577
1776344904003,620171,110673920,56098816,52393248,3901577
1776344904504,620422,110673920,56098816,52394816,3901577
1776344905005,620680,110673920,56098816,52396384,3901577
1776344905505,620940,110673920,56098816,52397952,3901577
1776344906006,621220,110673920,56098816,52399520,3901577
1776344906507,621496,110673920,56098816,52401088,3901577
1776344907008,621797,110673920,56098816,52402656,3901577
1776344907509,622093,110673920,56098816,52404224,3901577
1776344908010,622430,110690304,56098816,52405792,3901577
1776344908512,622707,110690304,56098816,52407360,3901577
1776344909013,623004,110690304,56098816,52408928,3901577
1776344909512,623285,110690304,56098816,52410496,3901577
1776344910012,626794,110870528,56098816,52414536,3901577
1776344910513,626957,110870528,56098816,52416104,3901577
1776344911014,627225,110870528,56098816,52417672,3901577
1776344911515,627488,110870528,56098816,52419240,3901577
1776344912015,627752,110870528,56098816,52420808,3901577
1776344912516,628030,110870528,56098816,52422376,3901577
1776344913017,628301,110870528,56098816,52423944,3901577
1776344913518,628541,110886912,56098816,52425512,3901577
1776344914019,628785,110886912,56098816,52427080,3901577
1776344914519,629070,110886912,56098816,52428648,3901577
1776344915020,629360,110886912,56098816,52430216,3901577
1776344915521,629655,110886912,56098816,52431784,3901577
1776344916022,629939,110886912,56098816,52433352,3901577
1776344916524,630178,110886912,56098816,52434920,3901577
1776344917024,630325,110886912,56098816,52436488,3901577
1776344917526,630525,110886912,56098816,52438056,3901577
1776344918026,630861,110886912,56098816,52439624,3901577
1776344918528,631191,110886912,56098816,52441192,3901577
1776344919029,631431,110903296,56098816,52442760,3901577
1776344919530,631686,110903296,56098816,52444328,3901577
1776344920030,631986,110903296,56098816,52445896,3901577
1776344920531,632270,110903296,56098816,52447464,3901577
1776344921032,632524,110903296,56098816,52449032,3901577
1776344921534,632691,110903296,56098816,52450600,3901577
1776344922035,632764,110903296,56098816,52452168,3901577
1776344922537,632896,110903296,56098816,52453736,3901577
1776344923037,633034,110903296,56098816,52455304,3901577
1776344923539,633214,110903296,56098816,52456872,3901577
1776344924040,633480,110919680,56098816,52458440,3901577
1776344924542,633762,110919680,56098816,52460008,3901577
1776344925044,633996,110919680,56098816,52461576,3901577
1776344925546,634224,110919680,56098816,52463144,3901577
1776344926047,634483,110919680,56098816,52464712,3901577
1776344926548,634693,110919680,56098816,52466280,3901577
1776344927049,634947,110919680,56098816,52467848,3901577
1776344927549,635225,110919680,56098816,52469416,3901577
1776344928049,635522,110919680,56098816,52470984,3901577
1776344928549,635704,110919680,56098816,52472552,3901577
1776344929050,635958,110919680,56098816,52474120,3901577
1776344929550,636225,110936064,56098816,52475688,3901577
1776344930050,636513,110936064,56098816,52477256,3901577
1776344930551,636795,110936064,56098816,52478824,3901577
1776344931052,637211,110936064,56098816,52480776,3901577
1776344931553,637378,110936064,56098816,52482344,3901577
1776344932054,637591,110936064,56098816,52483912,3901577
1776344932555,637838,110936064,56098816,52485480,3901577
1776344933057,638095,110936064,56098816,52487048,3901577
1776344933559,638246,110936064,56098816,52488616,3901577
1776344934060,638529,110936064,56098816,52490184,3901577
1776344934560,638812,110952448,56098816,52491752,3901577
1776344935061,639104,110952448,56098816,52493320,3901577
1776344935562,639380,110952448,56098816,52494888,3901577
1776344936063,639644,110952448,56098816,52496456,3901577
1776344936563,639932,110952448,56098816,52498024,3901577
1776344937064,640148,110952448,56098816,52499592,3901577
1776344937565,640297,110952448,56098816,52501160,3901577
1776344938066,640464,110952448,56098816,52502728,3901577
1776344938567,640690,110952448,56098816,52504296,3901577
1776344939068,640894,110952448,56098816,52505864,3901577
1776344939569,641177,110952448,56098816,52507432,3901577
1776344940069,641433,110968832,56098816,52509000,3901577
1776344940570,641717,110968832,56098816,52510568,3901577
1776344941071,642005,110968832,56098816,52512136,3901577
1776344941572,642296,110968832,56098816,52513704,3901577
1776344942073,642590,110968832,56098816,52515272,3901577
1776344942575,642875,110968832,56098816,52516840,3901577
1776344943075,643078,110968832,56098816,52518408,3901577
1776344943577,643274,110968832,56098816,52519976,3901577
1776344944078,643574,110968832,56098816,52521544,3901577
1776344944579,643852,110968832,56098816,52523112,3901577
1776344945079,644141,110968832,56098816,52524680,3901577
1776344945580,644428,110985216,56098816,52526248,3901577
1776344946081,644719,110985216,56098816,52527816,3901577
1776344946582,645012,110985216,56098816,52529384,3901577
1776344947083,645294,110985216,56098816,52530952,3901577
1776344947584,645588,110985216,56098816,52532520,3901577
1776344948085,645875,110985216,56098816,52534088,3901577
1776344948586,646170,110985216,56098816,52535656,3901577
1776344949087,646458,110985216,56098816,52537224,3901577
1776344949588,646752,110985216,56098816,52538792,3901577
1776344950090,647055,110985216,56098816,52540360,3901577
1776344950590,647288,111001600,56098816,52541928,3901577
1776344951090,647433,111001600,56098816,52543496,3901577
1776344951591,647649,111001600,56098816,52545064,3901577
1776344952093,647914,111001600,56098816,52546632,3901577
1776344952594,648161,111001600,56098816,52548200,3901577
1776344953094,648414,111001600,56098816,52549768,3901577
1776344953595,648694,111001600,56098816,52551336,3901577
1776344954096,648909,111001600,56098816,52552904,3901577
1776344954596,649094,111001600,56098816,52554472,3901577
1776344955097,649354,111001600,56098816,52556040,3901577
1776344955599,649640,111001600,56098816,52557608,3901577
1776344956100,649930,111017984,56098816,52559176,3901577
1776344956601,650226,111017984,56098816,52560744,3901577
1776344957102,650509,111017984,56098816,52562312,3901577
1776344957603,650810,111017984,56098816,52563880,3901577
1776344958104,651103,111017984,56098816,52565448,3901577
1776344958605,651389,111017984,56098816,52567016,3901577
1776344959107,651679,111017984,56098816,52568584,3901577
1776344959608,651980,111017984,56098816,52570152,3901577
1776344960109,652281,111017984,56098816,52571720,3901577
1776344960609,652569,111017984,56098816,52573288,3901577
1776344961110,653003,111034368,56098816,52575240,3901577
1776344961611,653295,111034368,56098816,52576808,3901577
1776344962112,653581,111034368,56098816,52578376,3901577
1776344962613,653862,111034368,56098816,52579944,3901577
1776344963114,654147,111034368,56098816,52581512,3901577
1776344963614,654428,111034368,56098816,52583080,3901577
1776344964116,654676,111034368,56098816,52584648,3901577
1776344964617,654969,111034368,56098816,52586216,3901577
1776344965118,655260,111034368,56098816,52587784,3901577
1776344965619,655540,111034368,56098816,52589352,3901577
1776344966120,655781,111034368,56098816,52590920,3901577
1776344966622,656068,111050752,56098816,52592488,3901577
1776344967122,656357,111050752,56098816,52594056,3901577
1776344967623,656653,111050752,56098816,52595624,3901577
1776344968124,656897,111050752,56098816,52597192,3901577
1776344968625,657192,111050752,56098816,52598760,3901577
1776344969126,657484,111050752,56098816,52600328,3901577
1776344969627,657775,111050752,56098816,52601896,3901577
1776344970128,658063,111050752,56098816,52603464,3901577
1776344970629,658347,111050752,56098816,52605032,3901577
1776344971130,658633,111050752,56098816,52606600,3901577
1776344971631,658925,111050752,56098816,52608168,3901577
1776344972132,659214,111067136,56098816,52609736,3901577
1776344972633,659502,111067136,56098816,52611304,3901577
1776344973134,659786,111067136,56098816,52612872,3901577
1776344973635,660072,111067136,56098816,52614440,3901577
1776344974137,660356,111067136,56098816,52616008,3901577
1776344974637,660638,111067136,56098816,52617576,3901577
1776344975138,660920,111067136,56098816,52619144,3901577
1776344975638,661178,111067136,56098816,52620712,3901577
1776344976139,661463,111067136,56098816,52622280,3901577
1776344976641,661758,111067136,56098816,52623848,3901577
1776344977141,662053,111083520,56098816,52625416,3901577
1776344977643,662344,111083520,56098816,52626984,3901577
1776344978143,662629,111083520,56098816,52628552,3901577
1776344978644,662924,111083520,56098816,52630120,3901577
1776344979145,663211,111083520,56098816,52631688,3901577
1776344979646,663497,111083520,56098816,52633256,3901577
1776344980147,663784,111083520,56098816,52634824,3901577
1776344980648,664079,111083520,56098816,52636392,3901577
1776344981149,664365,111083520,56098816,52637960,3901577
1776344981650,664654,111083520,56098816,52639528,3901577
1776344982151,664943,111083520,56098816,52641096,3901577
1776344982652,665234,111099904,56098816,52642664,3901577
1776344983153,665524,111099904,56098816,52644232,3901577
1776344983654,665816,111099904,56098816,52645800,3901577
1776344984155,666094,111099904,56098816,52647368,3901577
1776344984656,666348,111099904,56098816,52648936,3901577
1776344985156,666645,111099904,56098816,52650504,3901577
1776344985658,666942,111099904,56098816,52652072,3901577
1776344986158,667232,111099904,56098816,52653640,3901577
1776344986659,667523,111099904,56098816,52655208,3901577
1776344987160,667807,111099904,56098816,52656776,3901577
1776344987661,668090,111099904,56098816,52658344,3901577
1776344988162,668372,111099904,56098816,52659920,3901577
1776344988663,668643,111099904,56098816,52661488,3901577
1776344989164,668939,111099904,56098816,52663056,3901577
1776344989665,669221,111099904,56098816,52664624,3901577
1776344990165,669523,111099904,56098816,52666192,3901577
1776344990667,669822,111099904,56098816,52667760,3901577
1776344991168,670271,111099904,56098816,52669712,3901577
1776344991669,670563,111116288,56098816,52671280,3901577
1776344992170,670849,111116288,56098816,52672848,3901577
1776344992672,671140,111116288,56098816,52674416,3901577
1776344993173,671413,111116288,56098816,52675984,3901577
1776344993674,671695,111116288,56098816,52677552,3901577
1776344994175,671993,111116288,56098816,52679120,3901577
1776344994676,672283,111116288,56098816,52680688,3901577
1776344995177,672573,111116288,56098816,52682256,3901577
1776344995678,672856,111116288,56098816,52683824,3901577
1776344996179,673138,111116288,56098816,52685392,3901577
1776344996681,673418,111116288,56098816,52686960,3901577
1776344997182,673712,111132672,56098816,52688528,3901577
1776344997683,674005,111132672,56098816,52690096,3901577
1776344998184,674289,111132672,56098816,52691664,3901577
1776344998685,674528,111132672,56098816,52693232,3901577
1776344999186,674809,111132672,56098816,52694800,3901577
1776344999687,675094,111132672,56098816,52696368,3901577
1776345000187,675334,111132672,56098816,52697936,3901577
1776345000689,675475,111132672,56098816,52699504,3901577
1776345001189,675705,111132672,56098816,52701072,3901577
1776345001691,675873,111132672,56098816,52702640,3901577
1776345002192,676078,111132672,56098816,52704208,3901577
1776345002692,676273,111149056,56098816,52705776,3901577
1776345003193,732554,133201920,58146816,54689384,3917150
1776345003694,732815,133201920,58146816,54690976,3917150
1776345004196,736419,133251072,58408960,54877624,3918304
1776345004695,736723,133251072,58408960,54879216,3918304
1776345005197,737170,133251072,58408960,54881232,3918304
1776345005698,737526,133251072,58408960,54882800,3918304
1776345006199,738063,130596864,58408960,54884816,3918304
1776345006700,738339,130596864,58408960,54886384,3918304
1776345007201,738885,130596864,58408960,54888472,3918304
1776345007702,739150,130596864,58408960,54890040,3918304
1776345008203,742033,130695168,58408960,54957576,3918304
1776345008703,742331,130695168,58408960,54959144,3918304
1776345009204,742625,130695168,58408960,54960712,3918304
1776345009704,742929,130695168,58408960,54962280,3918304
1776345010205,743220,130695168,58408960,54963848,3918304
1776345010706,743518,130695168,58408960,54965416,3918304
1776345011207,743926,130695168,58408960,54967040,3918304
1776345011709,744224,130695168,58408960,54968608,3918304
1776345012210,744486,130695168,58408960,54970176,3918304
1776345012711,744757,130695168,58408960,54971744,3918304
1776345013212,745027,130695168,58408960,54973312,3918304
1776345013712,745313,130695168,58408960,54974880,3918304
1776345014213,745605,130695168,58408960,54976448,3918304
1776345014714,745910,130695168,58408960,54978016,3918304
1776345015215,746207,130695168,58408960,54979584,3918304
1776345015717,746518,130695168,58408960,54981152,3918304
1776345016218,746801,130695168,58408960,54982720,3918304
1776345016719,747096,130695168,58408960,54984288,3918304
1776345017220,747392,130695168,58408960,54985856,3918304
1776345017721,747682,130695168,58408960,54987424,3918304
1776345018222,747969,130695168,58408960,54988992,3918304
1776345018723,748254,130695168,58408960,54990560,3918304
1776345019224,748554,130695168,58408960,54992128,3918304
1776345019725,748850,130695168,58408960,54993696,3918304
1776345020226,749149,130695168,58408960,54995264,3918304
1776345020727,749429,130695168,58408960,54996832,3918304
1776345021229,749879,130695168,58408960,54998784,3918304
1776345021730,750169,130695168,58408960,55000352,3918304
1776345022231,750459,130695168,58408960,55001920,3918304
1776345022732,750754,130695168,58408960,55003488,3918304
1776345023234,754150,130711552,58408960,55047088,3918318
1776345023735,754457,130711552,58408960,55048680,3918318
1776345024236,754751,130711552,58408960,55050248,3918318
1776345024737,755039,130711552,58408960,55051816,3918318
1776345025237,755333,130711552,58408960,55053384,3918318
1776345025738,755618,130711552,58408960,55054952,3918318
1776345026240,755903,130711552,58408960,55056520,3918318
1776345026741,756203,130711552,58408960,55058088,3918318
1776345027242,756501,130711552,58408960,55059656,3918318
1776345027743,756791,130711552,58408960,55061224,3918318
1776345028244,757077,130711552,58408960,55062792,3918318
1776345028745,757358,130711552,58408960,55064360,3918318
1776345029246,757649,130711552,58408960,55065928,3918318
1776345029747,757942,130711552,58408960,55067496,3918318
1776345030248,758236,130711552,58408960,55069064,3918318
1776345030749,758532,130711552,58408960,55070632,3918318
1776345031250,758801,130711552,58408960,55072200,3918318
1776345031751,759103,130711552,58408960,55073824,3918318
1776345032252,759392,130711552,58408960,55075392,3918318
1776345032752,759659,130711552,58408960,55076960,3918318
1776345033254,759839,130711552,58408960,55078528,3918318
1776345033755,760092,130711552,58408960,55080096,3918318
1776345034256,760385,130711552,58408960,55081664,3918318
1776345034757,760630,130711552,58408960,55083232,3918318
1776345035259,760806,130711552,58408960,55084800,3918318
1776345035760,761097,130711552,58408960,55086368,3918318
1776345036261,761389,130711552,58408960,55087936,3918318
1776345036762,761678,130711552,58408960,55089504,3918318
1776345037263,761965,130711552,58408960,55091072,3918318
1776345037763,762251,130711552,58408960,55092640,3918318
1776345038265,762537,130711552,58408960,55094208,3918318
1776345038766,762825,130711552,58408960,55095776,3918318
1776345039267,763131,130711552,58408960,55097344,3918318
1776345039768,763430,130711552,58408960,55098912,3918318
1776345040269,763710,130711552,58408960,55100480,3918318
1776345040770,763969,130711552,58408960,55102048,3918318
1776345041271,764247,130711552,58408960,55103616,3918318
1776345041772,764491,130711552,58408960,55105184,3918318
1776345042273,764694,130711552,58408960,55106752,3918318
1776345042774,764957,130711552,58408960,55108320,3918318
1776345043275,766669,130711552,58408960,55140624,3918332
1776345043776,766970,130711552,58408960,55142216,3918332
1776345044277,767268,130711552,58408960,55143784,3918332
1776345044778,767568,130711552,58408960,55145352,3918332
1776345045279,767861,130711552,58408960,55146920,3918332
1776345045780,768150,130711552,58408960,55148488,3918332
1776345046282,768436,130711552,58408960,55150056,3918332
1776345046782,768740,130711552,58408960,55151624,3918332
1776345047282,769037,130711552,58408960,55153192,3918332
1776345047782,771331,130744320,58408960,54539640,3918332
1776345048283,771624,130744320,58408960,54541208,3918332
1776345048784,771918,130744320,58408960,54542776,3918332
1776345049286,772207,130744320,58408960,54544344,3918332
1776345049787,772492,130744320,58408960,54545912,3918332
1776345050288,772786,130744320,58408960,54547480,3918332
1776345050789,773076,130744320,58408960,54549048,3918332
1776345051290,773518,130744320,58408960,54551000,3918332
1776345051791,773809,130744320,58408960,54552568,3918332
1776345052292,774077,130744320,58408960,54554136,3918332
1776345052794,774368,130744320,58408960,54555704,3918332
1776345053295,774657,130744320,58408960,54557272,3918332
1776345053796,774950,130744320,58408960,54558840,3918332
1776345054297,775237,130744320,58408960,54560408,3918332
1776345054798,775524,130744320,58408960,54561976,3918332
1776345055299,775828,130744320,58408960,54563544,3918332
1776345055801,776118,130744320,58408960,54565112,3918332
1776345056301,776415,130744320,58408960,54566680,3918332
1776345056801,776706,130744320,58408960,54568248,3918332
1776345057302,777003,130744320,58408960,54569816,3918332
1776345057804,777283,130744320,58408960,54571384,3918332
1776345058305,777549,130744320,58408960,54572952,3918332
1776345058806,777832,130744320,58408960,54574520,3918332
1776345059307,778129,130744320,58408960,54576088,3918332
1776345059807,778426,130744320,58408960,54577656,3918332
1776345060308,778696,130744320,58408960,54579224,3918332
1776345060809,778978,130744320,58408960,54580792,3918332
1776345061310,779253,130744320,58408960,54582360,3918332
1776345061811,779534,130744320,58408960,54583928,3918332
1776345062312,779827,130744320,58408960,54585496,3918332
1776345062813,780123,130744320,58408960,54587064,3918332
1776345063315,782787,130793472,58408960,54630704,3914775
1776345063817,783018,130793472,58408960,54632296,3914775
1776345064318,783183,130793472,58408960,54633864,3914775
1776345064819,783446,130793472,58408960,54635432,3914775
1776345065320,783688,130793472,58408960,54637000,3914775
1776345065820,783853,130793472,58408960,54638568,3914775
1776345066322,784033,130793472,58408960,54640136,3914775
1776345066823,784339,130793472,58408960,54641704,3914775
1776345067324,784599,130793472,58408960,54643272,3914775
1776345067824,784816,130793472,58408960,54644840,3914775
1776345068326,785094,130793472,58408960,54646408,3914775
1776345068827,785380,130793472,58408960,54647976,3914775
1776345069328,785640,124223488,58408960,54649544,3914775
1776345069829,785863,113737728,58408960,54651112,3914775
1776345070330,786156,113737728,58408960,54652680,3914775
1776345070830,786439,94732288,58408960,54654248,3914775
1776345071331,786726,94732288,58408960,54655800,3914775
1776345071832,787030,94732288,58408960,54657352,3914775
1776345072332,787336,94748672,58408960,54658904,3914775
1776345072832,787590,94748672,58408960,54660456,3914775
1776345073334,787774,94748672,58408960,54662008,3914775
1776345073835,788074,94748672,58408960,54663560,3914775
1776345074336,788354,94748672,58408960,54665112,3914775
1776345074836,788642,94748672,58408960,54666664,3914775
1776345075337,788931,94748672,58408960,54668216,3914775
1776345075838,789210,94748672,58408960,54669768,3914775
1776345076340,789472,94748672,58408960,54671320,3914775
1776345076841,789778,94748672,58408960,54672872,3914775
1776345077342,790092,94748672,58408960,54674424,3914775
1776345077843,790441,94765056,58408960,54675976,3914775
1776345078344,790830,94765056,58408960,54677528,3914775
1776345078845,791118,94765056,58408960,54679080,3914775
1776345079346,791399,94765056,58408960,54680632,3914775
1776345079847,791681,94765056,58408960,54682184,3914775
1776345080348,791955,94765056,58408960,54683736,3914775
1776345080849,792374,94765056,58408960,54685944,3914775
1776345081350,792656,94765056,58408960,54687496,3914775
1776345081851,792936,94765056,58408960,54689048,3914775
1776345082352,793228,94765056,58408960,54690600,3914775
1776345082853,793518,94765056,58408960,54692152,3914775
1776345083354,795262,94781440,58408960,54712208,3914789
1776345083856,795549,94781440,58408960,54713784,3914789
1776345084357,795830,94781440,58408960,54715336,3914789
1776345084858,796125,94781440,58408960,54716888,3914789
1776345085359,796416,94781440,58408960,54718440,3914789
1776345085860,796711,94781440,58408960,54719992,3914789
1776345086361,797018,94781440,58408960,54721544,3914789
1776345086862,797304,94797824,58408960,54723096,3914789
1776345087363,797585,94797824,58408960,54724648,3914789
1776345087864,797864,94797824,58408960,54726200,3914789
1776345088365,798152,94797824,58408960,54727752,3914789
1776345088866,798448,94797824,58408960,54729304,3914789
1776345089367,798760,94797824,58408960,54730856,3914789
1776345089868,799053,94797824,58408960,54732408,3914789
